Data from ad5_Relative__0__20.txt Node

Date: Mon Jun 23 14:36:57 CEST 2025
User: adelavalleep
Spectrometer: JAZA0862
Trigger mode: 0
Integration Time (sec): 1.500000E-1
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
305.079	92.71
305.447	-91.72
305.816	-6.22
306.184	19.98
306.552	-26.24
306.92	-41.68
307.288	144.92
307.656	-34.42
308.024	-13.43
308.392	-133.93
308.76	562.01
309.128	-30.09
309.496	-5.91
309.864	57.34
310.232	25.77
310.599	-4.42
310.967	13.76
311.335	162.98
311.703	61.91
312.07	85.96
312.438	85.9
312.805	47.4
313.173	47.4
313.541	100.46
313.908	94.5
314.276	-56.5
314.643	160.59
315.01	97.72
315.378	-57.75
315.745	84.77
316.112	64.48
316.48	130.64
316.847	140
317.214	135.44
317.581	-74.1
317.949	32.16
318.316	34.13
318.683	129.21
319.05	23.61
319.417	-423.14
319.784	56.04
320.151	-60.47
320.518	56.09
320.885	47.63
321.251	519.78
321.618	64.2
321.985	51.64
322.352	19.53
322.719	-45.54
323.085	-364.79
323.452	14.64
323.819	9.18
324.185	-52.41
324.552	17.31
324.918	-45.31
325.285	-152.03
325.651	-25.77
326.018	6.36
326.384	-22.78
326.751	-203.09
327.117	16.22
327.483	47.34
327.85	25.37
328.216	53.95
328.582	-360.4
328.948	17.78
329.314	3233.33
329.68	-0.85
330.047	90.22
330.413	51.07
330.779	21.92
331.145	351.8
331.511	-13.7
331.877	14.69
332.242	-34.5
332.608	-74.5
332.974	74.7
333.34	-11.58
333.706	-29.12
334.071	-50.96
334.437	100.2
334.803	-325.21
335.168	48.13
335.534	8.59
335.9	101.53
336.265	97.88
336.631	58.69
336.996	31.07
337.362	18.58
337.727	22.13
338.092	56.66
338.458	151.61
338.823	21.01
339.188	-19.84
339.554	17.13
339.919	-84.52
340.284	51.18
340.649	5.59
341.014	1121.33
341.379	-32.21
341.744	24.2
342.109	40.68
342.474	-13.66
342.839	-17.94
343.204	-53.58
343.569	3.62
343.934	81.91
344.299	-22.52
344.664	-55.4
345.028	-100.47
345.393	25.7
345.758	53.51
346.122	-31.07
346.487	-64.88
346.852	-44.22
347.216	19.1
347.581	-70.26
347.945	-70.9
348.31	37.79
348.674	32.03
349.038	-22.96
349.403	-14.72
349.767	-30.77
350.131	0.29
350.496	-16.56
350.86	7.22
351.224	-12.42
351.588	22.83
351.952	20.74
352.316	44.29
352.68	28.32
353.045	-47.75
353.409	-28.89
353.772	-72.63
354.136	31.17
354.5	8.85
354.864	12.91
355.228	-17.94
355.592	-48.27
355.956	9.6
356.319	-49.44
356.683	28.18
357.047	11.96
357.41	9.07
357.774	-11.55
358.137	23.51
358.501	32.4
358.864	27.27
359.228	-0.76
359.591	28.59
359.955	5.57
360.318	18.81
360.681	7.98
361.045	-5.45
361.408	1.11
361.771	15.51
362.134	12.38
362.498	10.56
362.861	21.08
363.224	6.08
363.587	14.54
363.95	-0.96
364.313	4.53
364.676	-25.83
365.039	-4.42
365.402	1.04
365.765	13.79
366.127	2.36
366.49	-38.73
366.853	-20.58
367.216	-21.9
367.578	13.33
367.941	-3.85
368.304	4.41
368.666	20.17
369.029	9.21
369.391	1.83
369.754	16.85
370.116	3.54
370.479	16.56
370.841	8.12
371.204	-10.46
371.566	-4.61
371.928	6.26
372.291	-3.64
372.653	16.37
373.015	5.15
373.377	-7.03
373.739	-2.16
374.101	-16.2
374.463	22.28
374.825	-1.3
375.187	-6.08
375.549	-8.09
375.911	3.36
376.273	2.07
376.635	8.26
376.997	1.18
377.359	-12.29
377.72	8.37
378.082	9.48
378.444	-2.39
378.806	3.54
379.167	7.49
379.529	-1.45
379.89	5.59
380.252	-14.17
380.613	11.58
380.975	-16.67
381.336	0.6
381.698	0.37
382.059	-3.21
382.42	6.97
382.782	2.76
383.143	2.57
383.504	0.46
383.865	3.47
384.226	-0.13
384.587	45.97
384.949	8.77
385.31	6.73
385.671	4.95
386.032	1.85
386.393	5.9
386.753	3.34
387.114	3.91
387.475	-6.58
387.836	10.72
388.197	1.87
388.558	5.14
388.918	7.63
389.279	-2.99
389.64	-3.88
390	2.08
390.361	-2.5
390.721	0.31
391.082	2.83
391.442	-4.55
391.803	-7.12
392.163	-0.75
392.523	4.74
392.884	-3.89
393.244	-0.93
393.604	-5.4
393.965	11.8
394.325	10.66
394.685	8.21
395.045	0.49
395.405	-6.8
395.765	5.7
396.125	-3.49
396.485	2.48
396.845	-10.57
397.205	6.5
397.565	15.87
397.925	11.38
398.285	-1.62
398.645	-3.08
399.004	-7.31
399.364	-0.47
399.724	-0.48
400.083	5.1
400.443	9.82
400.803	7.1
401.162	2.93
401.522	11.85
401.881	-2.69
402.241	8.62
402.6	4.44
402.959	2.61
403.319	4.78
403.678	-4.13
404.037	13.07
404.396	1.74
404.756	17.26
405.115	8.12
405.474	-4.87
405.833	3.36
406.192	-0.26
406.551	1.71
406.91	4.15
407.269	5.43
407.628	13.68
407.987	6.38
408.346	7.3
408.705	4.42
409.063	1.53
409.422	11.18
409.781	6.01
410.14	3.86
410.498	6.21
410.857	-1.78
411.215	8.64
411.574	10.46
411.933	9.15
412.291	13.42
412.649	1.08
413.008	1.87
413.366	8.23
413.725	-0.84
414.083	-14.84
414.441	-1.83
414.799	2.03
415.158	4.64
415.516	5.99
415.874	-4.61
416.232	-0.27
416.59	-10.65
416.948	-1.36
417.306	12.01
417.664	-5.06
418.022	5.44
418.38	16.98
418.738	-13.01
419.096	-2.04
419.453	7.24
419.811	4.92
420.169	-4.91
420.526	7.48
420.884	-1.69
421.242	12.32
421.599	4.5
421.957	6.27
422.314	9.22
422.672	10.44
423.029	4.13
423.387	4.2
423.744	4.23
424.101	2.54
424.459	-0.09
424.816	-7.89
425.173	7.84
425.53	1.75
425.887	3.58
426.245	-4.7
426.602	9.53
426.959	13.97
427.316	10.19
427.673	-1.95
428.03	6.47
428.387	5.41
428.743	-1.45
429.1	-10.15
429.457	2.01
429.814	7.13
430.171	4.19
430.527	-0.55
430.884	0.07
431.241	1.33
431.597	4.22
431.954	-2.29
432.31	5.71
432.667	7.14
433.023	4.43
433.38	5.54
433.736	11.63
434.092	1.75
434.449	-3.18
434.805	10.06
435.161	8
435.517	-4.13
435.874	13.35
436.23	5.19
436.586	10.75
436.942	-6.59
437.298	-14.46
437.654	-1.8
438.01	2.68
438.366	-1.47
438.722	0.51
439.078	-3.8
439.433	10.22
439.789	0.62
440.145	10.74
440.501	5.71
440.856	9.31
441.212	11.12
441.568	3.8
441.923	5.33
442.279	4.22
442.634	5.43
442.99	5.99
443.345	4.74
443.7	-4.56
444.056	3.61
444.411	4.52
444.766	3.01
445.122	2.64
445.477	8.62
445.832	10.28
446.187	10.46
446.542	4.59
446.897	8.8
447.252	8.32
447.607	-3.55
447.962	3
448.317	4.84
448.672	9.79
449.027	2.63
449.382	-0.98
449.737	3.22
450.091	-1.71
450.446	6.84
450.801	1.65
451.156	4.72
451.51	-2.91
451.865	0.51
452.219	-3.54
452.574	5.33
452.928	-4.12
453.283	-2.29
453.637	-0.89
453.991	1.65
454.346	0.87
454.7	0.82
455.054	-4.5
455.408	0.48
455.763	2.85
456.117	0.75
456.471	8.6
456.825	3.41
457.179	5.76
457.533	3.49
457.887	4.53
458.241	5.2
458.595	0.18
458.949	-1.5
459.303	0.57
459.656	8.81
460.01	2.64
460.364	-0.48
460.717	2.8
461.071	4.52
461.425	0.62
461.778	-0.48
462.132	3.47
462.485	1.99
462.839	-1.73
463.192	1.33
463.546	6.53
463.899	2.21
464.252	2.3
464.606	4.32
464.959	-2.39
465.312	-1.73
465.665	2.5
466.018	0.36
466.371	-0.36
466.724	0.21
467.077	-0.61
467.43	2.39
467.783	3.69
468.136	0.82
468.489	2.84
468.842	2.46
469.195	3.72
469.548	1.76
469.9	0.09
470.253	-0.91
470.606	2.19
470.958	0.29
471.311	3.11
471.664	1.17
472.016	3.16
472.369	2.13
472.721	3.52
473.073	4.51
473.426	1.14
473.778	0.14
474.13	2.73
474.483	0.49
474.835	1.76
475.187	0.37
475.539	1.5
475.891	0.7
476.244	0.77
476.596	1.19
476.948	2.28
477.3	1.07
477.652	1.68
478.003	1.42
478.355	0.3
478.707	1.88
479.059	1.88
479.411	1.5
479.762	0.95
480.114	0.86
480.466	1.26
480.817	1.11
481.169	0.74
481.52	0.41
481.872	-0.18
482.223	0.24
482.575	0.34
482.926	0.53
483.278	0.64
483.629	0.31
483.98	-0.21
484.332	0.63
484.683	0.94
485.034	-0.91
485.385	-0.11
485.736	0.33
486.087	1.41
486.438	1.66
486.789	0.51
487.14	0.72
487.491	1.23
487.842	1.21
488.193	1.22
488.544	0.87
488.894	1.31
489.245	0.5
489.596	1.48
489.946	0.53
490.297	0.85
490.648	1.46
490.998	1.25
491.349	1.3
491.699	1.26
492.05	0.52
492.4	1.33
492.75	1.67
493.101	1.27
493.451	0.56
493.801	0.73
494.152	1.3
494.502	1.24
494.852	1.05
495.202	0.94
495.552	1.03
495.902	0.95
496.252	1.16
496.602	0.88
496.952	0.94
497.302	0.53
497.652	0.17
498.001	0.91
498.351	0.81
498.701	0.97
499.051	0.46
499.4	1.39
499.75	0.8
500.1	0.81
500.449	0.94
500.799	0.6
501.148	0.62
501.498	0.62
501.847	0.84
502.196	0.7
502.546	0.55
502.895	0.6
503.244	0.86
503.593	1.18
503.943	0.71
504.292	0.64
504.641	0.65
504.99	0.28
505.339	0.68
505.688	0.42
506.037	0.17
506.386	0.02
506.735	0.46
507.084	0.4
507.432	0.4
507.781	0.63
508.13	0.19
508.479	0.2
508.827	0.31
509.176	0.19
509.524	0.59
509.873	0.55
510.222	0.41
510.57	0.16
510.918	0.22
511.267	0.52
511.615	0.5
511.964	0.6
512.312	0.44
512.66	0.61
513.008	0.58
513.356	0.46
513.705	0.32
514.053	0.48
514.401	0.44
514.749	0.45
515.097	0.63
515.445	0.41
515.793	0.83
516.141	0.7
516.488	0.85
516.836	0.8
517.184	0.68
517.532	0.78
517.879	1.08
518.227	0.77
518.575	0.99
518.922	0.87
519.27	1.05
519.617	0.95
519.965	1.04
520.312	1.25
520.659	1.19
521.007	1.22
521.354	1.07
521.701	1.01
522.049	1.23
522.396	1.31
522.743	1.15
523.09	1.3
523.437	1.2
523.784	1.1
524.131	1.27
524.478	1.16
524.825	1.2
525.172	1.13
525.519	1.19
525.866	1.16
526.213	1.37
526.559	1.23
526.906	1.26
527.253	1.33
527.599	0.91
527.946	1.13
528.292	1.2
528.639	1.01
528.985	1.04
529.332	1.05
529.678	0.95
530.025	0.97
530.371	0.9
530.717	0.86
531.064	0.68
531.41	0.84
531.756	0.93
532.102	0.71
532.448	0.72
532.794	0.7
533.14	0.81
533.486	0.57
533.832	0.55
534.178	0.51
534.524	0.48
534.87	0.64
535.216	0.47
535.561	0.36
535.907	0.42
536.253	0.25
536.598	0.48
536.944	0.4
537.29	0.36
537.635	0.12
537.981	0.34
538.326	0.39
538.672	0.34
539.017	0.34
539.362	0.3
539.708	0.32
540.053	0.33
540.398	0.21
540.743	0.15
541.088	0.23
541.433	0.36
541.779	0.24
542.124	0.31
542.469	0.58
542.814	0.38
543.158	0.43
543.503	0.38
543.848	0.62
544.193	0.58
544.538	0.55
544.882	0.71
545.227	0.88
545.572	0.74
545.916	0.94
546.261	1
546.606	0.88
546.95	1.08
547.295	1.2
547.639	1.27
547.983	1.38
548.328	1.41
548.672	1.29
549.016	1.55
549.36	1.6
549.705	1.51
550.049	1.68
550.393	1.71
550.737	1.84
551.081	1.89
551.425	1.88
551.769	2.09
552.113	2.14
552.457	2.04
552.801	2.12
553.144	2.13
553.488	2.2
553.832	2.19
554.176	2.31
554.519	2.32
554.863	2.32
555.206	2.49
555.55	2.27
555.894	2.4
556.237	2.6
556.58	2.57
556.924	2.79
557.267	2.8
557.61	2.68
557.954	2.75
558.297	2.71
558.64	2.75
558.983	2.74
559.326	2.77
559.669	2.67
560.012	2.82
560.355	2.59
560.698	2.61
561.041	2.71
561.384	2.7
561.727	2.53
562.07	2.64
562.413	2.56
562.755	2.46
563.098	2.47
563.441	2.5
563.783	2.53
564.126	2.2
564.468	2.27
564.811	2.25
565.153	1.97
565.496	1.96
565.838	1.83
566.18	1.79
566.523	1.7
566.865	1.68
567.207	1.48
567.549	1.69
567.892	1.42
568.234	1.29
568.576	1.1
568.918	0.96
569.26	0.93
569.602	1.03
569.944	0.81
570.285	0.8
570.627	0.65
570.969	0.74
571.311	0.55
571.653	0.59
571.994	0.56
572.336	0.49
572.677	0.57
573.019	0.54
573.36	0.55
573.702	0.53
574.043	0.58
574.385	0.66
574.726	0.85
575.067	0.9
575.409	0.88
575.75	1.08
576.091	1.32
576.432	1.42
576.773	1.61
577.115	1.83
577.456	2.07
577.797	2.32
578.138	2.59
578.479	2.89
578.819	3.26
579.16	3.62
579.501	3.85
579.842	4.3
580.183	4.56
580.523	4.94
580.864	5.11
581.205	5.46
581.545	5.98
581.886	6.43
582.226	6.81
582.567	7.04
582.907	7.48
583.247	7.73
583.588	8.16
583.928	8.34
584.268	8.89
584.608	9.09
584.949	9.5
585.289	10.1
585.629	10.62
585.969	11.17
586.309	11.72
586.649	11.56
586.989	11.74
587.329	11.92
587.669	11.88
588.009	12.08
588.348	12.68
588.688	13.21
589.028	13.59
589.367	14.27
589.707	14.22
590.047	14.31
590.386	14.21
590.726	14.91
591.065	14.8
591.405	14.42
591.744	14.73
592.083	15.33
592.423	15.54
592.762	15.83
593.101	16.55
593.44	16.5
593.779	16.7
594.119	17.19
594.458	17.17
594.797	17.48
595.136	17.34
595.475	17.6
595.814	18.02
596.152	18.55
596.491	18.31
596.83	17.85
597.169	18
597.507	18.48
597.846	18.9
598.185	19.47
598.523	19.58
598.862	19.67
599.2	19.54
599.539	19.66
599.877	19.22
600.216	19.72
600.554	20.13
600.892	20.45
601.231	20.81
601.569	20.92
601.907	20.8
602.245	21.1
602.583	21.54
602.921	21.26
603.26	21.35
603.598	22.19
603.935	22.15
604.273	22.57
604.611	22.67
604.949	23.24
605.287	23.41
605.625	23.45
605.962	23.78
606.3	23.12
606.638	22.88
606.975	22.96
607.313	23.34
607.65	23.57
607.988	23.69
608.325	23.98
608.663	23.76
609	23.97
609.337	24.24
609.675	24.1
610.012	24.53
610.349	24.61
610.686	24.16
611.023	24.51
611.36	24.49
611.697	25.23
612.034	25.75
612.371	25.86
612.708	25.34
613.045	25.52
613.382	25.96
613.719	25.73
614.055	25.85
614.392	25.45
614.729	25.4
615.065	25.66
615.402	26.02
615.739	26.42
616.075	26.28
616.412	26.47
616.748	26.74
617.084	26.57
617.421	26.34
617.757	26.96
618.093	26.95
618.43	27.48
618.766	27.89
619.102	28.63
619.438	29.09
619.774	29.59
620.11	30.18
620.446	30.08
620.782	29.82
621.118	29.05
621.454	29.07
621.79	28.74
622.125	28.03
622.461	28.83
622.797	29.6
623.132	29.16
623.468	30.58
623.804	30.82
624.139	30.75
624.475	30.85
624.81	30.86
625.146	31.09
625.481	30.43
625.816	30.97
626.152	30.93
626.487	30.86
626.822	30.42
627.157	30.62
627.492	31.22
627.827	31.75
628.162	32.55
628.497	32.56
628.832	31.65
629.167	31.44
629.502	31.7
629.837	31.93
630.172	32.71
630.507	32.96
630.841	32.71
631.176	32.63
631.511	32.96
631.845	33.56
632.18	33.47
632.514	33.65
632.849	33.81
633.183	33.71
633.518	34.07
633.852	34.22
634.186	33.78
634.521	33.68
634.855	34.06
635.189	34.58
635.523	34.05
635.857	33.1
636.191	33.65
636.525	34.84
636.859	34.92
637.193	34.38
637.527	35.06
637.861	35.14
638.195	35.21
638.529	34.73
638.863	36.22
639.196	36.74
639.53	37.23
639.864	36.93
640.197	37.37
640.531	37.02
640.864	36.27
641.198	35.57
641.531	35.43
641.864	35.29
642.198	36.39
642.531	36.81
642.864	37.06
643.197	37.38
643.531	37.11
643.864	36.21
644.197	35.78
644.53	36.9
644.863	36.88
645.196	37
645.529	36.66
645.862	36.17
646.194	37.11
646.527	36.97
646.86	37.97
647.193	38.14
647.525	38.4
647.858	38.24
648.191	38.22
648.523	36.77
648.856	36.32
649.188	37.26
649.521	38.05
649.853	39.33
650.185	40.23
650.518	40.35
650.85	39
651.182	39.35
651.514	40.48
651.846	40.81
652.178	40.45
652.511	40.05
652.843	41.07
653.175	41.36
653.506	41.4
653.838	42.38
654.17	42.91
654.502	41.72
654.834	41.15
655.165	41.99
655.497	40.77
655.829	40.04
656.16	40.95
656.492	40.35
656.823	40.43
657.155	40.63
657.486	41.19
657.818	41.91
658.149	41.56
658.48	41.21
658.812	41.72
659.143	41.46
659.474	42.05
659.805	43.63
660.136	44.01
660.467	44.64
660.798	44.24
661.129	42.14
661.46	41.64
661.791	41.06
662.122	40.94
662.453	40.88
662.784	40.46
663.114	40.35
663.445	41.18
663.776	40.16
664.106	40.79
664.437	41.03
664.767	41.63
665.098	40.7
665.428	41.33
665.759	42.02
666.089	43.39
666.419	42.9
666.75	42.84
667.08	42.25
667.41	41.86
667.74	42
668.07	42.91
668.4	42.2
668.73	41.1
669.06	40.87
669.39	41.06
669.72	39.9
670.05	41.13
670.38	42.22
670.709	42.87
671.039	42.23
671.369	41.09
671.698	39.67
672.028	39.11
672.358	39.57
672.687	38.97
673.017	39.16
673.346	38.59
673.675	39
674.005	38.36
674.334	37.89
674.663	38.06
674.992	37.95
675.322	37.4
675.651	36.19
675.98	35.48
676.309	35.01
676.638	36.38
676.967	36.05
677.296	35.63
677.625	35.16
677.953	34.8
678.282	34.09
678.611	33.86
678.94	33.91
679.268	33.22
679.597	33.37
679.926	32.77
680.254	31.3
680.583	30.69
680.911	29.59
681.24	30.11
681.568	29.61
681.896	29.96
682.224	29.05
682.553	29.04
682.881	29.03
683.209	27.83
683.537	27.13
683.865	25.64
684.193	24.18
684.521	24.08
684.849	23.43
685.177	21.99
685.505	21.05
685.833	20.91
686.161	20.19
686.488	19.59
686.816	18.88
687.144	17.86
687.471	17.48
687.799	16.84
688.126	16.51
688.454	15.88
688.781	14.72
689.109	14.22
689.436	13.29
689.763	12.58
690.091	11.69
690.418	10.74
690.745	10.19
691.072	9.82
691.399	8.86
691.726	8.67
692.053	7.73
692.38	7.14
692.707	6.6
693.034	6.01
693.361	5.59
693.688	5.19
694.015	4.55
694.341	4.44
694.668	3.81
694.995	3.2
695.321	2.87
695.648	2.61
695.974	2.35
696.301	1.98
696.627	1.65
696.953	1.55
697.28	1.29
697.606	1.08
697.932	0.73
698.259	0.79
698.585	0.67
698.911	0.65
699.237	0.78
699.563	0.42
699.889	0.7
700.215	0.63
700.541	0.79
700.867	0.91
701.192	1.04
701.518	1.25
701.844	1.45
702.17	1.47
702.495	1.55
702.821	2.17
703.146	1.92
703.472	2.17
703.797	2.56
704.123	2.6
704.448	2.92
704.774	3.49
705.099	3.57
705.424	3.95
705.749	4.35
706.075	4.57
706.4	4.95
706.725	5.24
707.05	5.5
707.375	5.79
707.7	6.23
708.025	6.4
708.35	7.06
708.674	7.36
708.999	7.69
709.324	7.89
709.649	8.05
709.973	8.98
710.298	8.86
710.622	9.15
710.947	10.05
711.271	10.31
711.596	10.51
711.92	10.18
712.245	10.42
712.569	11.24
712.893	11.35
713.217	12.05
713.542	12.53
713.866	12.58
714.19	12.82
714.514	12.7
714.838	12.57
715.162	13.15
715.486	13.55
715.81	13.66
716.133	13.67
716.457	13.46
716.781	14.19
717.105	14.6
717.428	15.42
717.752	15.59
718.076	16.33
718.399	16.36
718.723	16.21
719.046	16.14
719.369	16.76
719.693	17.18
720.016	17.64
720.339	17.02
720.663	16.61
720.986	16.64
721.309	17.32
721.632	17.55
721.955	17.12
722.278	17.15
722.601	16.56
722.924	17.41
723.247	16.26
723.57	17.44
723.893	17.49
724.215	18.12
724.538	18.31
724.861	18.62
725.183	18.97
725.506	19.5
725.828	19.21
726.151	18.95
726.473	18.47
726.796	18.91
727.118	19.22
727.44	19.81
727.763	20.03
728.085	18.73
728.407	18.8
728.729	18.21
729.051	18.82
729.373	19.48
729.695	18.84
730.017	19.4
730.339	19.71
730.661	19.69
730.983	19.76
731.305	18.85
731.626	18.92
731.948	19.58
732.27	19.18
732.591	19.15
732.913	18.74
733.235	18.66
733.556	19.2
733.877	18.27
734.199	18.4
734.52	18.03
734.841	17.74
735.163	18.18
735.484	17.77
735.805	17.52
736.126	16.49
736.447	17.46
736.768	17.8
737.089	17.39
737.41	17.55
737.731	17.14
738.052	17.05
738.373	16.34
738.694	16.29
739.014	16.13
739.335	16.51
739.656	16.14
739.976	15.82
740.297	15.83
740.618	15.96
740.938	16.03
741.258	16.12
741.579	15.36
741.899	14.58
742.219	14.12
742.54	14.54
742.86	14.35
743.18	13.92
743.5	13.67
743.82	13.68
744.14	14.25
744.46	13.77
744.78	13.35
745.1	12.42
745.42	11.85
745.74	11.6
746.06	11.65
746.379	11.24
746.699	10.86
747.019	11.58
747.338	12.54
747.658	12.12
747.977	11.43
748.297	10.81
748.616	9.78
748.935	9.43
749.255	9.32
749.574	8.61
749.893	9.09
750.212	9.2
750.532	9.87
750.851	9.68
751.17	9.53
751.489	8.65
751.808	8.61
752.127	8.46
752.446	8.09
752.764	7.75
753.083	6.39
753.402	6.44
753.721	6.95
754.039	7.21
754.358	7.56
754.676	6.69
754.995	7.01
755.313	7.48
755.632	7.72
755.95	8.13
756.269	6.4
756.587	6.69
756.905	5.84
757.223	5.92
757.542	5.52
757.86	4.93
758.178	4.87
758.496	5.11
758.814	5.13
759.132	5.54
759.45	5.61
759.767	5.32
760.085	4.84
760.403	4.77
760.721	5.26
761.038	4.56
761.356	4.24
761.674	4.21
761.991	4.27
762.309	4.24
762.626	4.02
762.944	3.96
763.261	4.24
763.578	4.6
763.896	4.45
764.213	4.46
764.53	4.43
764.847	4.31
765.164	4.22
765.481	4.8
765.798	5.13
766.115	4.4
766.432	4.44
766.749	4.59
767.066	4.23
767.383	5.04
767.699	4.68
768.016	4.8
768.333	5.02
768.649	5.52
768.966	5.41
769.282	5.5
769.599	5.13
769.915	5.29
770.232	5.6
770.548	5.89
770.864	5.15
771.18	5.87
771.497	6.22
